"date";"from";"text"
"2021-04-21T10:18:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.ninefornews.nl/hartverscheurend-2-jarig-meisje-sterft-na-coronavaccin-pfizer/"")"
"2021-04-21T10:18:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""2 out of 35 nuns die after getting the Covid vaccine in Kentucky \n\n"", list(type = ""link"", text = ""https://www.lifesitenews.com/news/several-nuns-die-after-taking-first-shot-of-covid-vaccine""))"
"2021-04-21T11:13:15";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Vermijd contact met gevaccineerde mensen!!!"
"2021-04-21T12:26:21";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.frontnieuws.com/zeer-verontrustende-waarschuwing-van-clif-high-over-mrna-vaccins/"")"
"2021-04-23T16:52:21";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Standard medical mask put over hot water to see the Morgellon nano threads get activated as heat and moisture activates them and start moving around in the mask. Absolutely horrifying. These things are man made nano threads that will travel in the body once they’re able to get in through our nose/mouth while wearing these masks and then they cross the blood and brain barrier to lodge themselves in the brain. There they’re known to block nerves in the brain creating the deadly Mad Cow “disease”."
"2021-04-23T16:52:37";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""This was sent to me by one of my followers. She said she had the first Moderna injection on April 8, 2021 and her hair began falling out. She also experienced diarrhea, bloating and tested positive for high levels of aluminum. \n\nFeel better G <U+2764><U+FE0F>\n\n"", list(type = ""hashtag"", text = ""#Moderna""), "" "", list(type = ""hashtag"", text = ""#Hair""), "" "", list(type = ""hashtag"", text = ""#CovidVaccineVictims""), "" "", list(type = ""hashtag"", text = ""#Injury""), "" "", list(type = ""hashtag"", text = ""#VaccineInjured""), 
    "" \n\n"", list(type = ""link"", text = ""HTTPS://T.ME/COVIDVACCINEVICTIMS""), """")"
"2021-04-23T16:52:48";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Sara Beuckmann\n\n34 years old, Scotland \n\nThe 34 year old woman from Scotland suffered severe skin injuries after receiving the AstraZeneca injection on March 18, 2021. \n\nFeel better Sarah <U+2764><U+FE0F>\n\n"", list(type = ""hashtag"", text = ""#AstraZeneca""), "" "", list(type = ""hashtag"", text = ""#Skin""), "" "", list(type = ""hashtag"", text = ""#CovidVaccineVictims""), "" "", list(type = ""hashtag"", text = ""#Injury""), "" "", list(type = ""hashtag"", text = ""#VaccineInjured""), "" \n\n"", list(type = ""link"", 
    text = ""HTTPS://T.ME/COVIDVACCINEVICTIMS""), """")"
"2021-04-23T21:00:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.blckbx.tv/videos/zorg-dat-marcske-niks-overkomt-we-hebben-hem-nodig-in-het-gerecht?fbclid=IwAR2OF3YpgwB_8380iUqltNzAXjYpAVFvhfFqrzAASKeLF1Plt10c2Dn_uRg"")"
"2021-04-23T22:14:02";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""9.9.2021 beginnen de eerste rechtszaken.\n\nNeurenberg 2.\n\nDe rapporten van al degenen die tegen ons liegen, ons verbergen en op enigerlei wijze manipuleren, onze rechten conditioneren en beperken, worden verzameld op "", list(type = ""email"", text = ""info@fuellmich.com""), ""\n\nIedereen die aan het proces wil deelnemen, moet ook naar het bovenstaande adres schrijven. Iemand kan zich ook melden, misschien wordt de straf milder.\n\nAlle psychopaten komen aan de beurt!\n\nTot dan, burgerlijke ongehoorzaamheid, schending van alle ongrondwettelijke decreten en omzeiling van het systeem, en vooral luide en onwankelbare rebellie!\n\nNiemand zal mij en de mijne beperken!\n\nKANTTEKENING\nHet zal mij benieuwen of dit in September nog speelt <U+0001F633>\nTHE STORM IS COMMING UPON US !!!\n\n<U+0001F64F><U+0001F49C><U+0001F64F>\nDit gaat rond op FB"")"
"2021-04-25T18:55:52";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Burger oorlog in engenland? Mensen pikken de covid leugen niet meer delen zou lief zijn<U+0001F499> de media zwijgt over de wereld wijde demostraties!  "", list(type = ""link"", text = ""https://youtu.be/-UgGRjQumrY""), """")"
"2021-04-25T19:48:57";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Anthony Hopkins is ook gevaccineerd. (Of toch niet?)"
"2021-04-27T09:53:40";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.frontnieuws.com/facebook-sluit-gigantische-groep-voor-vaccinatieslachtoffers/"")"
"2021-04-27T12:19:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Dringend bericht van Dr. Vernon Coleman die voorspelt dat alle gevaccineerden in de herfst zullen beginnen te sterven en een algemene genocide aankondigt voor de meerderheid van de bevolking, ook voor de niet-gevaccineerden, vanwege de virale mutaties die het vaccin zal veroorzaken.\n Dr. Coleman: Covid-19-vaccins zijn massavernietigingswapens en kunnen een einde maken aan het menselijk ras.\n “Elk gevaccineerd individu heeft het potentieel om een <U+200B><U+200B>massamoordenaar te worden, omdat hun lichamen veranderen in laboratoria die dodelijke virussen produceren.  Erger nog, sommige van de gevaccineerde individuen kunnen asymptomatische dragers worden en dodelijke virussen om hen heen verspreiden. \""\n \""Dit probleem is zojuist geschetst door Dr. Geert Vanden Bossche, een vooraanstaand vaccinspecialist.\""\n TOONAANGEVENDE VACCINWETENSCHAPPER WAARSCHUWT DE WERELD: STOP ALLE COVID-19-VACCINES ONMIDDELLIJK, OF EEN \""NIET-CONTROLEERBAAR MONSTER\"" ZAL WORDEN UITGEVOERD\n “Er is een reëel risico dat in plaats van 90% -95% te doden, zoals de kwaadaardige elite oorspronkelijk wilde, ze per ongeluk iedereen zouden kunnen doden;  ze zouden de mensheid kunnen vernietigen. \""\n “We hebben heel weinig tijd om onszelf te redden.  We moeten ons immuunsysteem versterken en ironisch genoeg moeten we misschien wegblijven van mensen die zijn gevaccineerd. \""  “Stuur dit artikel naar doktoren en journalisten, naar vrienden en familieleden.  Misschien kunnen we de machthebbers ervan overtuigen dat ze niet immuun zijn voor de komende ramp. ”, Dr.  Vernon Coleman,\n  "", 
    list(type = ""link"", text = ""https://www.vernoncoleman.com/humanrace.htm""), "", "", list(type = ""link"", text = ""https://vernoncoleman.org/videos/covid-19-vaccines-are-weapons-mass-destruction-and-could-wipe-out-human-race""), "".\n Vertaler: "", list(type = ""link"", text = ""https://translate.yandex.com/?lang=en-es""), """")"
"2021-04-27T13:24:48";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"De testmaatschappij is een opmaat naar de vaccinatiemaatschappij. Dit is heel eenvoudig uitgelegd, dus geef het door!"
"2021-04-28T04:21:56";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""<U+0001F525><U+0001F525><U+0001F525><U+0001F692><U+0001F692><U+0001F692><U+0001F525><U+0001F525><U+0001F525>\nThe vaccine laboratory at the University of Cape Town, South Africa, is on fire . Locals claim  \""there was lots of evil\"" and that purge happened.\n\nJoin "", list(type = ""mention"", text = ""@CBKNEWS""), """")"
"2021-04-28T07:16:04";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.globalresearch.ca/israeli-people-committee-april-report-lethal-impact-vaccinations/5743361"")"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""excellent !!! enfin un député européen non trouillard et non corrompu !!!\nIl faut faire exploser cette Europe de corrompus (commission et surtout le parlement) vendue à big pharma et à bill gates, schaw, la finance, les monarchies et le vatican..\n\n"", list(type = ""link"", text = ""https://fb.watch/55tl6otsvA/""), """")"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://articles.mercola.com/sites/articles/archive/2021/04/26/flu-vaccine-increases-covid-mortality.aspx?ui=3b7f2749c7b033c74d85ad2a4db982a10f94f51d2863f4808bb3e6775ace655c&sd=20201115&cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20210426&mid=DM861108&rid=1141898877"")"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.stopworldcontrol.com/nl/misdaad"")"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Interesting footage from a year ago. An ardent supporter of the big reset and total control, Klaus Schwab said at the World Economic Forum that a big cyber attack is coming, which will be worse than the Covid-19 pandemic"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.rt.com/uk/522032-london-lockdown-protest-march/"")"
"2021-04-28T07:16:05";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"wereldwijde demonstratie in Brussel"
"2021-04-28T07:19:36";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Te onderzoeken"
"2021-04-28T07:19:36";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(list(type = ""link"", text = ""https://www.bitchute.com/video/cSXfl4Mz6cxd/""), ""\n\nThe PCR Test Is A Microchip Delivery System\n\nBREAKING: Former FEMA Whistleblower Celeste Solum explains that the Corona PCR \""test\"" is implanting a microchip.\n\""So the Nasopharyngeal Covid19 PCR \""tests\"" were never tests at all. They are implanting chips, inserting Nanobots called Nanites with a bioweapons payload for the brain, while at the same time harvesting DNA. \nThe PCR swab is inserted straight to the Nasopharynx behind the nose and forehead where your eyes are. It's at the blood brain barrier and next to your pineal gland. I believe they are knocking out people's senses with these Bioweapons and killing human intuition and your ability to cognitively see what they are doing to us. They're knocking out our senses and targeting the brain with Nanites that carry a payload as Celeste spoke about in previous videos. This is war. Serious warfare. \nDECLINE THE \""TESTS\"", REFUSE THE MASKS AND NEVER LET THEM STICK YOU WITH A NEEDLE\"" - "", 
    list(type = ""mention"", text = ""@FreeSpeechParty""), "" <U+0001F1FA><U+0001F1F8><U+0001F985> on Telegram"")"
"2021-04-28T07:20:38";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Gelieve het volgende zoveel mogelijk te delen, zelf kan ik het weinig delen nu op FB want ben geblokkeerd om in groepen te posten. We komen heel dichtbij het einde. Het kan nu wel nog heel erg druk en lelijk worden wanneer ze met hun vuile politieke spelletjes gaan beginnen want wanneer genoeg mensen dit onder ogen krijgen zal het land te klein zijn: \n \n---------- \n \nDe Belgische DEMOCIDE: met meer dan 54.000 doden is deze zaak veel groter en ernstiger dan de zaak-Dutroux \n \nAAN DE BURGERS DIE DIT VERSLAG HEBBEN GEZIEN, GELEZEN OF HEBBEN BESTUDEERD WORDT UITDRUKKELIJK GEVRAAGD OM DIT VERSLAG TE DELEN MET HUN MEDEBURGERS EN OOK VOOR TE LEGGEN AAN HUN LOKALE, REGIONALE EN FEDERALE OVERHEID EN AL HUN AMBTENAREN, INCLUSIEF DE POLITIE- EN MILITAIRE DIENSTEN. \n \nDit verslag heeft als doel de feiten over de voortdurende democide in België, sinds maart 2020, bloot te leggen en te overhandigen aan de bevolking van het land zodat er kan overgegaan worden tot rechtzaken en het bekomen van strafuitspraken tegen alle personen en instanties die voor deze democide verantwoordelijk zijn of hieraan meewerk(t)en. \n \n"", 
    list(type = ""link"", text = ""https://itnt.news/go/812""), """")"
"2021-04-29T07:57:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.nieuwsblad.be/cnt/dmf20210422_96754861?hkey=ab1fd4d5cccfc8c00ecd2075945aa853&utm_source=nieuwsblad&utm_medium=newsletter&utm_campaign=breaking&adh_i=f784d7b9609fa2b718b3283eef91bd75&imai=a2edb2d9-3150-427a-9fdf-731fc18d1a3a&adh_i=f784d7b9609fa2b718b3283eef91bd75&imai=a2edb2d9-3150-427a-9fdf-731fc18d1a3a&M_BT=7554880102816&articlehash=343AFC042BF9094DC47694764A9EFFC5A5EF413DDE6053D055B8F1E3FE056513AAF41EB280C2D670CF955BE847CF3D16E1DB6E62E73EA3931C21827A719F42D8"")"
"2021-04-29T07:57:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://childrenshealthdefense.org/defender/do-vaccines-make-us-healthier/?utm_source=salsa&eType=EmailBlastContent&eId=864d45d8-b3f1-4771-af52-3a394bb327ea"")"
"2021-04-29T07:57:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Wat ik hier van moet maken, weet ik niet, we weten ook niet of dit in alle swabs zo is, maar ziet er niet zo veelbelovend uit.... Vermijden, die PCR dus!"
"2021-04-29T07:57:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.golokaproject.org/documentfiles/Analysis-of-test-sticks-from-surface-testing-in-the-Slovak-Republic.pdf"")"
"2021-04-29T19:24:46";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"Het grotere plaatje van corona in India. Wat valt jullie op?

Het vaccin lijkt mogelijk een verband te hebben met de golf.

Alsnog kent India relatief gezien 7 keer minder doden dan NL. Nog steeds niet veel aan de hand."
"2021-04-29T19:24:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""We are absolutly overwhelmed by this documentation. It shows what really happened on March 20th. <U+0001F60D>\n\nThank you soooo much "", list(type = ""mention"", text = ""@oraclefilms""), "" for that great job!!!\n\n\n\n<U+0001F4A5>On March 20th 2021, people in over 40 countries across the world gathered in peaceful unison for a worldwide demonstration - to oppose disproportionate government measures threatening the very foundation of their rights and freedoms. This huge international effort was appallingly misrepresented, and downright ignored by the mainstream media.\n\nProduced by Oracle Films, in collaboration with independent journalists in over 40 nations – this documentary is an authentic account of what really happened on March 20th, what protestors worldwide were standing against, and why the media went to such lengths to conceal the truth."")"
"2021-04-29T19:24:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""We will stand together for the second time as one big family on May 15, 2021 <U+0001F30E><U+2764><U+FE0F>\n\nFor freedom & humanrights\n\nWE WILL WIN! \n\n"", list(type = ""hashtag"", text = ""#wewillALLbethere""), "" \n\n"", list(type = ""link"", text = ""T.me/worldwidedemonstration""), """")"
"2021-04-29T19:24:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://articles.mercola.com/sites/articles/archive/2021/04/27/covid-commission-gates-led-cover-up.aspx?v=1619574004"")"
"2021-04-29T19:24:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""West Australia state government classifies the COVID19 vaccine as a POISON!\n"", list(type = ""link"", text = ""https://www.wa.gov.au/government/publications/public-health-act-2016-wa-instrument-of-authorisation-authorisation-supply-or-administer-poison-sars-cov-2-covid-19-vaccine-australian-defence-force-no2-2021""))"
"2021-04-29T19:24:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Health Canada has issued a warning about blue and gray disposable face masks that may contain asbestos-like toxic material.\nSeveral teachers had expressed suspicions about masks that made children feel like they were swallowing cat hairs for some time. Now we know that instead of cat hair, children attracted asbestos equivalent throughout the day.\nMasks made in China were mandatory in daycare. Microscopic particles were discovered in the masks, which can cause serious lung damage and long-term health problems when inhaled.\nHalle and blue SNN200742 protective masks should no longer be used, Quebec and Ottawa warn.\n"", 
    list(type = ""link"", text = ""https://www.cbc.ca/news/canada/montreal/masks-early-pulmonary-toxicity-quebec-schools-daycares-1.5966387""))"
"2021-04-29T19:26:43";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"DeMorgen haalt 2 komedianten erbij om een dokter en een lector-hoofd onderzoek ""debielen"" te noemen."
"2021-04-29T19:33:41";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""De situatie in India: hoe de media u voor de gek houdt | Artsen Voor Vrijheid\n"", list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/04/28/de-situatie-in-india-hoe-de-media-u-voor-de-gek-houdt/""))"
"2021-04-30T22:35:22";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.standaard.be/cnt/dmf20210429_95045269"")"
"2021-05-04T08:26:23";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"waw... die magneet blijft dus plakken...."
"2021-05-04T08:26:23";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Ik wist niet wat ik hier van moest denken, duizenden vrouwen die menstruele klachten rapporteerden na contact met gevaccineerden, mensen met neusbloedingen en andere.... Ik wou graag openlaten of hier een verband was, er kunnen toch ook andere oorzaken zijn van bloedingen: 5G, de toegenomen Schumann frequentie, psychologische oorzaken.... ? Maar na dit te zien, denk ik dat de mRNA vaccins werkelijk besmettelijk kunnen zijn voor niet-gevaccineerden. Als dit zo is, weet ik niet waar we gaan eindigen, worden de niet-gevaccineerden nu ook bang van de gevaccineerden, dan gaan we naar een nog meer polaire wereld, of misschien is dit alleen mogelijk de eerste weken na vaccinatie? Hierover zal wel gezwegen worden in alle talen.\n\nPfizer geeft onrechtstreeks toe in zijn studieprotocol dat er transmissie mogelijk is door gevaccineerden via huidcontact of door inhalatie. zie pagina 66-68\n\n"", 
    list(type = ""link"", text = ""https://cdn.pfizer.com/pfizercom/2020-11/C4591001_Clinical_Protocol_Nov2020.pdf""), ""\n\n“8.3.5. Exposure During Pregnancy or Breastfeeding, and Occupational Exposure\n\n\nExposure to the study intervention under study during pregnancy or breastfeeding and\noccupational exposure are reportable to Pfizer Safety within 24 hours of investigator\nawareness.\n\n\n"", list(type = ""link"", text = ""8.3.5.1""), "". Exposure During Pregnancy\n\nA female family member or healthcare provider reports that she is pregnant after\nhaving been exposed to the study intervention by inhalation or skin contact.\n\nA male family member or healthcare provider who has been exposed to the study\nintervention by inhalation or skin contact then exposes his female partner prior to\nor around the time of conception.”"")"
"2021-05-04T08:26:23";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/04/14/symposium2-mei-2021-mentale-en-fysieke-vrijheid/"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://dissident.one/2021/04/13/vs-22-staten-zonder-verplichte-maskers-en-12-staten-verbieden-vaccinatiepaspoort/"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://itnt.news/go/1119?fbclid=IwAR1DTjlTFFdbdmcjwoXPA4vCFrYsOMl26Vdjfg4TrPjfMQSZ948tI62ucGs"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://rm6e77xhqyns4f56xwbujar4ya-ac5fdsxevxq4s5y-www-lecho-be.translate.goog/economie-politique/belgique/economie/un-tribunal-juge-illegale-la-fermeture-des-restaurants/10302608?fbclid=IwAR3A2vguESrgWx2WakfTOclDSGsYBQ6BGVnXuYohepXzIo_inYzGqQ5qXyY"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://youtu.be/RNJ5_1fZvWQ"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://principia-scientific.com/euro-data-7766-dead-330218-injured-in-reaction-to-covid-19-jabs/"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"<U+0001F6A8> HUGE FRAUD BY THE CDC <U+0001F6A8>

New American CDC document shows that PCR tests for vaccinated people will use a 28 cycle threshold.

American CDC used a 40+ cycle threshold to inflate the Covid-19 statistics. A 40 cycle threshold produces a 97% false positive rate.

Lowering the PCR cycle threshold for vaccinated people is a massive fraud to make it look like the vaccines are working. Many predicted this."
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"ook in Buitenland wordt Terkamerenbos besproken"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Belgio (Bruxelles). Polizia in assetto antisommossa, elicotteri, gas lacrimogeni e cannoni ad acqua per disperdere raduno pacifico di giovani ragazzi. Non andrà tutto bene, per la classe politica. "", list(type = ""hashtag"", text = ""#RadioSavana""), """")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://bewusteburgers.be/blog/2021/05/02/fotos-videos-van-de-ter-kameren-demonstratie-op-1-mei-la-boum-ii/"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.viruswaanzin.be/post/in-welke-situatie-bevinden-we-ons-nu-eigenlijk"")"
"2021-05-04T08:26:24";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(""Max Winter, one of founders of Swedish Peace movement gives a speach — but then the police starts attacking to get to the leaders, who quickly leave in the opposite direction. The people starts singing the Swedish National Hymn and the police just stops, looking lost. \nEnd of story! Beautiful and inspiring film <U+0001F499><U+0001F49B><U+0001F1F8><U+0001F1EA>\n<U+2764><U+FE0F> Hurrah for the Swedish Peace protectors today. \n"", list(type = ""link"", text = ""https://youtu.be/LVssX3pzgDM""), """")"
"2021-05-05T17:55:01";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/getuigenis-ik-heb-alle-ingredienten-van-het-vaccin-op-een-lijst-gezet-en-contact-opgenomen-met-de-afdeling-vergiftigingen/"")"
"2021-05-05T17:55:11";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/04/de-zweden-tegen-de-rest-de-zweedse-aanpak-lijkt-te-hebben-gewerkt/"")"
"2021-05-05T17:55:23";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/04/italiaanse-kamerlid-sara-cunial-noemde-bill-gates-een-crimineel-en-riep-op-om-hem-voor-het-internationaal-strafhof-te-slepen/"")"
"2021-05-05T17:55:33";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/04/artsenkrant-kinderen-zijn-niet-de-belangrijkste-verspreiders-van-het-sars-cov-2/"")"
"2021-05-05T17:55:44";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/04/weerleggingsbrief-aan-het-europees-geneesmiddelenbureau-van-doctors-for-covid-ethics/?fbclid=IwAR1ZSja5mPkE8JvySifnth92FVv-itupESTqvPdTed_33v53jeIN2GffhKU"")"
"2021-05-05T17:55:55";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/verlinden-stort-ons-in-een-totale-juridische-chaos/"")"
"2021-05-05T17:56:06";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/factcheckers-worden-betaald-door-vaccinbedrijf/"")"
"2021-05-05T17:56:11";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/zorgmedewerkers-vertellen-over-de-vaccinatie-bijwerkingen-die-zij-ervaren-en-hoe-de-medische-wereld-hen-in-de-steek-laat/"")"
"2021-05-05T18:47:21";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/israelische-advocate-slaakt-noodkreet-we-leven-in-een-dictatuur/"")"
"2021-05-05T18:47:47";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/zorgmedewerkers-spreken-zich-uit/"")"
"2021-05-05T18:48:12";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/beschermingsmiddelen-en-testsamenleving-brengen-natuurlijk-immuunsysteem-in-gevaar/"")"
"2021-05-05T18:51:29";"<U+0001F499> Artsen voor Vrijheid <U+0001F499> AVV";"list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/05/toparts-waarschuwt-coronaprik-doodt-grote-aantallen-mensen/"")"
